,index,latitude,longitude,address,id
2964,404553,31.297233,121.496808,31.297233-121.496808,2964
2965,404891,31.25591,121.439013,31.25591-121.439013,2965
2966,405469,31.205507,121.527506,31.205507-121.527506,2966
2967,406292,31.255489,121.469155,31.255489-121.469155,2967
2968,411447,31.155379,121.765101,31.155379-121.765101,2968
2969,411772,31.332871,121.640577,31.332871-121.640577,2969
2970,417616,31.229818,121.462466,31.229818-121.462466,2970
2971,417846,31.246151,121.472744,31.246151-121.472744,2971
2972,417971,31.237544,121.490371,31.237544-121.490371,2972
2973,425127,31.048468,121.242219,31.048468-121.242219,2973
2974,427490,30.259244,120.219375,30.259244-120.219375,2974
2975,431715,31.486,121.243442,31.486-121.243442,2975
2976,437014,31.19248,121.596297,31.19248-121.596297,2976
2977,443079,31.189711,121.363392,31.189711-121.363392,2977
2978,443245,31.20664,121.419118,31.20664-121.419118,2978
2979,446375,31.249708,121.429775,31.249708-121.429775,2979
2980,447519,31.29856,121.495449,31.29856-121.495449,2980
2981,448586,31.289846,121.462957,31.289846-121.462957,2981
2982,459326,31.238579,121.49665,31.238579-121.49665,2982
2983,459413,31.241233,121.484727,31.241233-121.484727,2983
2984,462719,31.019191,121.234929,31.019191-121.234929,2984
2985,468583,30.730943,121.320069,30.730943-121.320069,2985
2986,479696,31.210191,121.471168,31.210191-121.471168,2986
2987,480298,31.208187,121.479316,31.208187-121.479316,2987
2988,480896,31.209591,121.484233,31.209591-121.484233,2988
2989,483337,31.204728,121.454952,31.204728-121.454952,2989
2990,483702,31.178085,121.409564,31.178085-121.409564,2990
2991,483950,31.228175,121.432303,31.228175-121.432303,2991
2992,484108,31.220719,121.402337,31.220719-121.402337,2992
2993,484707,31.220242,121.403403,31.220242-121.403403,2993
2994,484724,31.235252,121.415863,31.235252-121.415863,2994
2995,485259,31.242608,121.419862,31.242608-121.419862,2995
2996,485750,31.19945,121.434169,31.19945-121.434169,2996
2997,489565,31.282019,121.494747,31.282019-121.494747,2997
2998,490249,31.320281,121.454478,31.320281-121.454478,2998
2999,493021,30.918549,121.476398,30.918549-121.476398,2999
3000,500028,31.231121,121.453557,31.231121-121.453557,3000
3001,500532,31.246672,121.527778,31.246672-121.527778,3001
3002,500939,31.23522,121.498835,31.23522-121.498835,3002
3003,501257,31.224268,121.482064,31.224268-121.482064,3003
3004,501421,31.233733,121.49619,31.233733-121.49619,3004
3005,501422,31.218517,121.477878,31.218517-121.477878,3005
3006,510776,30.746649,121.378099,30.746649-121.378099,3006
3007,515328,31.403164,121.489072,31.403164-121.489072,3007
3008,515576,31.256734,121.403657,31.256734-121.403657,3008
3009,517339,31.301233,121.167693,31.301233-121.167693,3009
3010,521553,35.55011,106.688911,35.55011-106.688911,3010
3011,525787,31.224182,121.421183,31.224182-121.421183,3011
3012,526481,31.202376,121.43466,31.202376-121.43466,3012
3013,529731,31.282066,121.49415,31.282066-121.49415,3013
3014,529990,31.300808,121.54086,31.300808-121.54086,3014
3015,540680,31.241594,121.48526,31.241594-121.48526,3015
3016,540898,31.225488,121.445983,31.225488-121.445983,3016
3017,549583,30.772261,121.378192,30.772261-121.378192,3017
3018,552794,31.336782,121.593918,31.336782-121.593918,3018
3019,554274,31.405917,121.474805,31.405917-121.474805,3019
3020,556657,31.343828,121.48162,31.343828-121.48162,3020
3021,559260,31.20188,121.479048,31.20188-121.479048,3021
3022,559833,31.214778,121.477545,31.214778-121.477545,3022
3023,560640,31.273901,121.616429,31.273901-121.616429,3023
3024,562426,31.203349,121.41389,31.203349-121.41389,3024
3025,564611,31.179738,121.422728,31.179738-121.422728,3025
3026,570447,31.196991,121.710603,31.196991-121.710603,3026
3027,573365,30.888384,121.980126,30.888384-121.980126,3027
3028,579005,31.23626,121.493692,31.23626-121.493692,3028
3029,579064,31.216683,121.469647,31.216683-121.469647,3029
3030,579175,31.239575,121.50749,31.239575-121.50749,3030
3031,579596,31.244604,121.51606,31.244604-121.51606,3031
3032,584713,30.902744,121.173518,30.902744-121.173518,3032
3033,591161,31.354467,121.595273,31.354467-121.595273,3033
3034,592510,31.350403,121.599242,31.350403-121.599242,3034
3035,599145,31.311982,121.457348,31.311982-121.457348,3035
3036,602199,31.202226,121.399589,31.202226-121.399589,3036
3037,604039,31.165863,121.398738,31.165863-121.398738,3037
3038,604405,31.224027,121.423777,31.224027-121.423777,3038
3039,608254,31.939262,109.456711,31.939262-109.456711,3039
3040,608357,31.294732,121.496831,31.294732-121.496831,3040
3041,608599,31.248969,121.473078,31.248969-121.473078,3041
